Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20
A14,0.47058823529411764,A32,A42,0.590073731704633,A61,A71,1.0,A92,A101,0.3333333333333333,A123,0.125,A143,A152,0.3333333333333333,A174,0.0,A192,A201
A11,0.11764705882352941,A32,A40,0.09040387366567625,A61,A73,1.0,A92,A103,1.0,A122,0.17857142857142858,A143,A152,0.0,A173,0.0,A192,A201
A11,0.29411764705882354,A34,A43,0.05397821063057114,A64,A75,1.0,A92,A101,1.0,A122,0.6785714285714286,A143,A151,0.3333333333333333,A174,0.0,A192,A201
A13,0.38235294117647056,A34,A43,0.18741058655221746,A65,A75,1.0,A93,A101,1.0,A122,0.5357142857142857,A142,A152,0.3333333333333333,A172,0.0,A191,A201
A12,0.07352941176470588,A34,A43,0.04974138879718279,A61,A75,0.3333333333333333,A93,A101,1.0,A121,0.32142857142857145,A143,A152,0.6666666666666666,A172,0.0,A191,A201
A11,0.35294117647058826,A32,A40,0.20666886761307363,A61,A73,0.6666666666666666,A93,A101,0.3333333333333333,A123,0.4642857142857143,A143,A152,0.0,A172,0.0,A191,A201
A12,0.29411764705882354,A32,A42,0.15511169803015296,A62,A75,1.0,A93,A101,1.0,A124,0.19642857142857142,A143,A153,0.0,A173,0.0,A191,A201
A14,0.029411764705882353,A34,A43,0.0819852536590734,A61,A75,0.3333333333333333,A94,A101,0.3333333333333333,A121,0.19642857142857142,A143,A151,0.3333333333333333,A173,0.0,A191,A201
A12,0.25,A33,A40,0.11571475734565863,A61,A73,0.0,A91,A101,1.0,A122,0.5,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.16176470588235295,A32,A40,0.18190822053482997,A65,A73,0.6666666666666666,A93,A101,0.3333333333333333,A124,0.17857142857142858,A143,A152,0.0,A173,0.0,A191,A201
A14,0.29411764705882354,A32,A43,0.11813579839330912,A63,A75,0.6666666666666666,A93,A101,0.3333333333333333,A123,0.2857142857142857,A141,A152,0.3333333333333333,A173,0.0,A192,A201
A12,0.029411764705882353,A32,A45,0.011224826675470452,A61,A72,0.6666666666666666,A94,A101,0.0,A122,0.05357142857142857,A143,A152,0.0,A172,0.0,A191,A201
A12,0.38235294117647056,A32,A43,0.08060966215472654,A65,A73,1.0,A92,A101,0.0,A123,0.125,A143,A152,0.0,A173,0.0,A191,A201
A12,0.3382352941176471,A34,A43,0.12490370859469573,A63,A73,1.0,A93,A101,0.3333333333333333,A122,0.07142857142857142,A143,A152,0.3333333333333333,A172,0.0,A191,A201
A14,0.16176470588235295,A32,A43,0.18256850445691647,A61,A75,1.0,A92,A101,0.3333333333333333,A123,0.625,A141,A151,0.0,A174,0.0,A192,A201
A14,0.5588235294117647,A32,A43,0.3805436337625179,A65,A74,0.3333333333333333,A94,A101,1.0,A122,0.17857142857142858,A143,A151,0.0,A173,0.0,A192,A201
A11,0.10294117647058823,A34,A40,0.20298228238142402,A61,A73,0.0,A93,A101,0.3333333333333333,A121,0.375,A143,A152,0.3333333333333333,A172,1.0,A191,A201
A12,0.16176470588235295,A32,A45,0.06954990645977771,A62,A73,1.0,A93,A103,0.3333333333333333,A121,0.05357142857142857,A143,A152,0.0,A173,0.0,A191,A201
A14,0.29411764705882354,A32,A40,0.39303400462198745,A61,A73,0.0,A93,A101,1.0,A122,0.42857142857142855,A143,A152,0.0,A172,1.0,A191,A201
A11,0.29411764705882354,A31,A40,0.05188731154396391,A61,A71,0.0,A92,A102,1.0,A124,0.17857142857142858,A143,A151,0.3333333333333333,A171,0.0,A191,A201
A11,0.8235294117647058,A32,A49,0.3877517332452955,A61,A75,1.0,A93,A102,1.0,A124,0.30357142857142855,A143,A151,0.0,A173,0.0,A191,A201
A14,0.38235294117647056,A34,A43,0.14201606690877078,A61,A73,1.0,A92,A101,0.3333333333333333,A123,0.25,A143,A152,0.0,A173,0.0,A192,A201
A13,0.29411764705882354,A32,A43,0.055463849455265765,A63,A73,0.6666666666666666,A92,A101,0.6666666666666666,A123,0.6785714285714286,A143,A152,0.0,A172,0.0,A191,A201
A12,0.029411764705882353,A32,A43,0.027676901067459007,A61,A73,0.3333333333333333,A92,A103,0.6666666666666666,A121,0.8035714285714286,A143,A152,0.0,A173,0.0,A191,A201
A12,0.20588235294117646,A33,A49,0.11978650819852536,A65,A75,1.0,A93,A101,0.3333333333333333,A122,0.4107142857142857,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.29411764705882354,A33,A40,0.12589413447782546,A61,A75,1.0,A93,A101,1.0,A123,0.5,A143,A152,0.3333333333333333,A172,1.0,A191,A201
A12,0.16176470588235295,A31,A40,0.055793991416309016,A62,A73,0.3333333333333333,A94,A101,0.3333333333333333,A122,0.10714285714285714,A143,A151,0.0,A173,0.0,A191,A201
A12,0.38235294117647056,A34,A42,0.4476724991746451,A61,A74,0.3333333333333333,A93,A101,0.3333333333333333,A122,0.5357142857142857,A143,A152,0.0,A173,0.0,A191,A201
A14,0.6470588235294118,A32,A49,0.2527786948387807,A61,A71,0.6666666666666666,A93,A101,0.3333333333333333,A123,0.25,A141,A151,0.0,A174,0.0,A192,A201
A13,0.25,A32,A40,0.14707824364476724,A62,A73,0.0,A92,A101,0.0,A123,0.16071428571428573,A141,A152,0.0,A174,0.0,A192,A201
A11,0.47058823529411764,A32,A41,0.43903378452734676,A61,A73,0.3333333333333333,A93,A101,0.3333333333333333,A122,0.125,A143,A152,0.0,A173,1.0,A191,A201
A14,0.29411764705882354,A34,A42,0.09783206778914934,A61,A74,0.3333333333333333,A93,A101,0.3333333333333333,A122,0.19642857142857142,A143,A152,0.3333333333333333,A172,0.0,A191,A201
A11,0.16176470588235295,A34,A42,0.06509298998569385,A61,A73,1.0,A92,A101,0.6666666666666666,A122,0.10714285714285714,A143,A151,0.3333333333333333,A173,0.0,A191,A201
A13,0.5588235294117647,A30,A49,0.3322878837900297,A61,A72,0.3333333333333333,A91,A101,0.0,A122,0.25,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.1323529411764706,A32,A43,0.06377242214152086,A62,A71,0.3333333333333333,A92,A101,1.0,A121,0.8035714285714286,A143,A152,0.0,A173,0.0,A191,A201
A11,0.29411764705882354,A32,A41,0.3482447452404534,A61,A71,1.0,A93,A101,0.3333333333333333,A124,0.17857142857142858,A143,A153,0.0,A174,0.0,A192,A201
A12,0.29411764705882354,A34,A43,0.08215032463959503,A61,A75,1.0,A93,A101,0.3333333333333333,A122,0.5178571428571429,A143,A152,0.3333333333333333,A172,0.0,A191,A201
A14,0.11764705882352941,A34,A46,0.18240343347639484,A65,A72,0.3333333333333333,A93,A101,0.0,A122,0.32142857142857145,A143,A152,0.3333333333333333,A172,1.0,A191,A201
A14,0.16176470588235295,A31,A43,0.07257620776934082,A62,A75,1.0,A93,A101,1.0,A123,0.26785714285714285,A141,A152,0.0,A172,1.0,A191,A201
A11,0.20588235294117646,A32,A43,0.09276989105315285,A65,A74,0.3333333333333333,A94,A101,1.0,A123,0.07142857142857142,A143,A151,0.3333333333333333,A172,0.0,A191,A201
A11,0.47058823529411764,A32,A42,0.20408275558490152,A61,A71,1.0,A93,A101,0.6666666666666666,A122,0.19642857142857142,A143,A152,0.0,A174,0.0,A192,A201
A14,0.11764705882352941,A32,A40,0.117750632772092,A65,A75,1.0,A93,A101,0.6666666666666666,A123,0.5535714285714286,A143,A152,0.0,A173,0.0,A192,A201
A14,0.11764705882352941,A32,A42,0.0817651590183779,A61,A74,0.6666666666666666,A92,A101,1.0,A121,0.21428571428571427,A143,A152,0.0,A172,0.0,A191,A201
A11,0.38235294117647056,A32,A41,0.19847034224716628,A61,A73,1.0,A91,A101,1.0,A122,0.375,A143,A152,0.0,A174,0.0,A192,A201
A14,0.11764705882352941,A32,A43,0.03048310773632662,A61,A75,1.0,A93,A101,1.0,A123,0.3392857142857143,A143,A152,0.0,A173,0.0,A191,A201
A11,0.6029411764705882,A32,A43,0.08776273797733025,A61,A73,1.0,A93,A101,1.0,A124,0.07142857142857142,A143,A153,0.0,A173,0.0,A192,A201
A12,0.6029411764705882,A34,A41,0.23803235391218225,A62,A71,0.6666666666666666,A93,A101,1.0,A123,0.14285714285714285,A143,A152,0.0,A173,0.0,A191,A201
